Gene,q_value,p_value,cliffs_delta,delta_median(label1 - label0),median_label0,median_label1,n_label0,n_label1,effect_size_magnitude,direction
SPOP,0.03465858960107035,0.004198968826964719,-0.43763213530655387,-0.0031826942147404717,0.0032650188653647995,8.232465062432798e-05,22,43,medium,higher_in_label0(control)
NUMB,0.03465858960107035,0.004198968826964719,-0.43763213530655387,-0.006690543241755701,0.0039349671595245005,-0.0027555760822312,22,43,medium,higher_in_label0(control)
ADRB2,0.03528590623000117,0.004386369558978046,0.4355179704016914,0.00176439462617835,-0.00073799493765045,0.0010263996885279,22,43,medium,higher_in_label1(disease)
DGKH,0.03528590623000117,0.004386369558978046,0.4355179704016914,0.009727607516503525,-0.009430890950829624,0.0002967165656739,22,43,medium,higher_in_label1(disease)
TBK1,0.03528590623000117,0.004386369558978046,0.4355179704016914,0.0522268024373017,-0.032965650136854194,0.0192611523004475,22,43,medium,higher_in_label1(disease)
MET,0.03528590623000117,0.004386369558978046,0.4355179704016914,0.0134249253149531,-0.012748983691987001,0.0006759416229660999,22,43,medium,higher_in_label1(disease)
GOLGA7,0.03528590623000117,0.004386369558978046,-0.4355179704016914,-0.021603824948974802,0.017255124793094552,-0.00434870015588025,22,43,medium,higher_in_label0(control)
LRRC1,0.03528590623000117,0.004386369558978046,-0.4355179704016914,-0.007025847507784749,0.0077902482747892994,0.00076440076700455,22,43,medium,higher_in_label0(control)
PSMB2,0.03528590623000117,0.004386369558978046,-0.4355179704016914,-0.040476319654512934,0.040503927741930554,2.760808741762088e-05,22,43,medium,higher_in_label0(control)
PDHX,0.03528590623000117,0.004386369558978046,-0.4355179704016914,-0.0009458509915149969,4.75648547792969e-05,-0.0008982861367357,22,43,medium,higher_in_label0(control)
CDC42EP3,0.03594137689405432,0.004581319943480483,0.4334038054968288,0.0031455241640655,-0.0006894949469069,0.0024560292171586,22,43,medium,higher_in_label1(disease)
DGKQ,0.03594137689405432,0.004581319943480483,-0.4334038054968288,-0.008192724596362975,0.006840365539164575,-0.0013523590571984001,22,43,medium,higher_in_label0(control)
GPR161,0.03594137689405432,0.004581319943480483,-0.4334038054968288,-0.0149329392539328,0.0152917802187705,0.0003588409648377,22,43,medium,higher_in_label0(control)
POFUT1,0.03594137689405432,0.004581319943480483,0.4334038054968288,0.004574578533148575,-0.004309869779880375,0.0002647087532682,22,43,medium,higher_in_label1(disease)
HERC5,0.03594137689405432,0.004581319943480483,0.4334038054968288,0.003071414617610092,-0.0031150784167875752,-4.366379917748286e-05,22,43,medium,higher_in_label1(disease)
EIF2AK2,0.03594137689405432,0.004581319943480483,0.4334038054968288,0.008728232910022225,-0.007584885987186525,0.0011433469228357,22,43,medium,higher_in_label1(disease)
PALB2,0.03594137689405432,0.004581319943480483,0.4334038054968288,0.016476330951833904,-0.016396032803685047,8.029814814885824e-05,22,43,medium,higher_in_label1(disease)
SYNGAP1,0.03594137689405432,0.004581319943480483,-0.4334038054968288,-0.0017097172818344986,4.611364304548351e-06,-0.0017051059175299502,22,43,medium,higher_in_label0(control)
RRAGB,0.037186723243679345,0.0047840851528963965,-0.4312896405919662,-0.005705076585867825,0.004741489747692024,-0.0009635868381758,22,43,medium,higher_in_label0(control)
TLR8,0.037186723243679345,0.0047840851528963965,-0.4312896405919662,-0.0004790181831986889,0.000500765596310175,2.174741311148607e-05,22,43,medium,higher_in_label0(control)
RPL37A,0.037186723243679345,0.0047840851528963965,0.4312896405919662,0.000425266156001191,-0.00013082609058654096,0.00029444006541465,22,43,medium,higher_in_label1(disease)
COL6A6,0.038588941168942174,0.004994937925577361,0.42917547568710357,0.000780451631187075,-0.00048726374769097504,0.0002931878834961,22,43,medium,higher_in_label1(disease)
DSP,0.038588941168942174,0.004994937925577361,-0.42917547568710357,-0.033804670051681,0.0155547238327384,-0.0182499462189426,22,43,medium,higher_in_label0(control)
SPINT2,0.03897545181701806,0.005214158707959401,-0.42706131078224097,-0.00041816093790155,0.00030355636132295,-0.0001146045765786,22,43,medium,higher_in_label0(control)
RCOR1,0.03897545181701806,0.005214158707959401,-0.42706131078224097,-0.0054430782966869255,0.0005193014985735249,-0.0049237767981134,22,43,medium,higher_in_label0(control)
ATP6V0A2,0.03897545181701806,0.005214158707959401,-0.42706131078224097,-0.0023614102848686707,0.00010392287026392041,-0.00225748741460475,22,43,medium,higher_in_label0(control)
GLP1R,0.03897545181701806,0.005214158707959401,0.42706131078224097,0.0037624275410045346,-0.003752989957651525,9.437583353009632e-06,22,43,medium,higher_in_label1(disease)
CDON,0.03897545181701806,0.005214158707959401,-0.42706131078224097,-0.006586116836223125,0.006899699527249525,0.0003135826910264,22,43,medium,higher_in_label0(control)
PLCB3,0.03897545181701806,0.005214158707959401,-0.42706131078224097,-0.011863907613988268,0.011861488613470049,-2.4190005182183376e-06,22,43,medium,higher_in_label0(control)
RPL36AL,0.03897545181701806,0.005214158707959401,-0.42706131078224097,-0.0012843066510533248,0.0009166663439334749,-0.00036764030711985,22,43,medium,higher_in_label0(control)
TLN1,0.03897545181701806,0.005214158707959401,0.42706131078224097,0.017971223598680378,-0.014728591460870476,0.0032426321378099,22,43,medium,higher_in_label1(disease)
TYK2,0.03897545181701806,0.005214158707959401,0.42706131078224097,0.00916201138334195,-0.0043193813457541004,0.00484263003758785,22,43,medium,higher_in_label1(disease)
RUNX3,0.03897545181701806,0.005214158707959401,0.42706131078224097,0.000572454116527375,-0.000325973955698975,0.0002464801608284,22,43,medium,higher_in_label1(disease)
ELMO1,0.03897545181701806,0.005214158707959401,-0.42706131078224097,-0.04337378849199652,0.026317569946494028,-0.0170562185455025,22,43,medium,higher_in_label0(control)
WASF3,0.039855834416026636,0.005442035796347757,-0.4249471458773785,-0.0133809023066839,0.011854192382519401,-0.0015267099241645,22,43,medium,higher_in_label0(control)
CD274,0.039855834416026636,0.005442035796347757,-0.4249471458773785,-0.0015492863270552251,0.001225691299576475,-0.00032359502747875,22,43,medium,higher_in_label0(control)
hsa-mir-92b,0.039855834416026636,0.005442035796347757,-0.4249471458773785,-0.01406635814995115,-0.00014340593889174998,-0.0142097640888429,22,43,medium,higher_in_label0(control)
BECN1,0.039855834416026636,0.005442035796347757,0.42494714587737836,0.03153331778793275,-0.02090905720379485,0.0106242605841379,22,43,medium,higher_in_label1(disease)
ATP6V0E1,0.039855834416026636,0.005442035796347757,0.42494714587737836,0.005692233219676015,4.3287935007585e-05,0.0057355211546836,22,43,medium,higher_in_label1(disease)
CHRDL1,0.039855834416026636,0.005442035796347757,0.42494714587737836,0.004003939010376574,-0.0031612878515352247,0.0008426511588413499,22,43,medium,higher_in_label1(disease)
APP,0.039855834416026636,0.005442035796347757,0.42494714587737836,0.028284780456264327,-0.025993621471877178,0.00229115898438715,22,43,medium,higher_in_label1(disease)
FOXO3,0.04111498606198978,0.005678865478175385,-0.42283298097251587,-0.07145516788843403,0.06424695277768394,-0.0072082151107501,22,43,medium,higher_in_label0(control)
ARPC4,0.04111498606198978,0.005678865478175385,0.42283298097251576,0.008135415808930124,-0.001237194901034375,0.00689822090789575,22,43,medium,higher_in_label1(disease)
CORO1A,0.04111498606198978,0.005678865478175385,0.42283298097251576,0.017876157911219374,-0.017612554026625624,0.00026360388459375,22,43,medium,higher_in_label1(disease)
NUP35,0.04111498606198978,0.005678865478175385,0.42283298097251576,0.034774976876501745,-0.01062680305837915,0.0241481738181226,22,43,medium,higher_in_label1(disease)
CALCRL,0.04229247550790752,0.005924952172575836,0.4207188160676534,0.00372693349357337,-0.003455983676258425,0.00027094981731494536,22,43,medium,higher_in_label1(disease)
PIK3R5,0.04229247550790752,0.005924952172575836,0.4207188160676534,0.027990077166991027,-0.011336807226003626,0.0166532699409874,22,43,medium,higher_in_label1(disease)
RPL32,0.04229247550790752,0.005924952172575836,-0.42071881606765327,-0.00064879842195015,0.00021824685634745,-0.0004305515656027,22,43,medium,higher_in_label0(control)
YWHAZ,0.04229247550790752,0.005924952172575836,-0.42071881606765327,-0.03272804684819805,0.03388440633331565,0.0011563594851176,22,43,medium,higher_in_label0(control)
ABCG1,0.04229247550790752,0.005924952172575836,-0.42071881606765327,-0.002666081243762125,0.000454725664915725,-0.0022113555788464,22,43,medium,higher_in_label0(control)
NUP160,0.04362579976782382,0.0061806085701060585,0.4186046511627908,0.06479289401167929,-0.021993292943060426,0.04279960106861885,22,43,medium,higher_in_label1(disease)
CYFIP2,0.04362579976782382,0.0061806085701060585,0.4186046511627908,0.03231463177598407,-0.03320703260453042,-0.00089240082854635,22,43,medium,higher_in_label1(disease)
RPL29,0.04362579976782382,0.0061806085701060585,0.4186046511627908,0.0010721721489764,-0.0005894539459123001,0.00048271820306409997,22,43,medium,higher_in_label1(disease)
RYK,0.04362579976782382,0.0061806085701060585,-0.41860465116279066,-0.008335748794282583,-3.191031226621851e-05,-0.0083676591065488,22,43,medium,higher_in_label0(control)
RASGRP2,0.04499878436598084,0.006446155771448716,0.41649048625792817,0.005041110968743625,-0.0048251485904941245,0.0002159623782495,22,43,medium,higher_in_label1(disease)
BAMBI,0.04499878436598084,0.006446155771448716,-0.41649048625792817,-0.0055892908169257755,0.005814051095271575,0.0002247602783458,22,43,medium,higher_in_label0(control)
NOD2,0.04499878436598084,0.006446155771448716,0.41649048625792817,0.0025236736722148187,-0.00262255634240265,-9.88826701878314e-05,22,43,medium,higher_in_label1(disease)
RND2,0.04499878436598084,0.006446155771448716,-0.41649048625792817,-0.005802624546229525,0.006094313266852575,0.00029168872062304996,22,43,medium,higher_in_label0(control)
HNRNPC,0.046539218466512634,0.006721923424918557,0.41437632135306557,0.047541774549513846,-0.04583088852224715,0.0017108860272667,22,43,medium,higher_in_label1(disease)
VPS11,0.046539218466512634,0.006721923424918557,0.41437632135306557,0.0003414848198064928,1.5152154031072043e-06,0.0003430000352096,22,43,medium,higher_in_label1(disease)
TXNL1,0.046539218466512634,0.006721923424918557,-0.41437632135306557,-0.027179264847048926,0.027693584048660274,0.0005143192016113501,22,43,medium,higher_in_label0(control)
ABI2,0.04748370361445821,0.007008249862591701,-0.41226215644820297,-0.016601980954186,0.0015299628317049,-0.0150720181224811,22,43,medium,higher_in_label0(control)
CYBB,0.04748370361445821,0.007008249862591701,0.41226215644820297,0.030046194677519525,-0.022607525189777773,0.00743866948774175,22,43,medium,higher_in_label1(disease)
DOK1,0.04748370361445821,0.007008249862591701,0.41226215644820297,0.002357350424547525,-0.001499179787793125,0.0008581706367544,22,43,medium,higher_in_label1(disease)
ANO7,0.04748370361445821,0.007008249862591701,0.41226215644820297,0.0141772239898744,-0.0133145544529294,0.000862669536945,22,43,medium,higher_in_label1(disease)
RFC3,0.04748370361445821,0.007008249862591701,0.41226215644820297,0.0371048531931163,-0.023480577688997452,0.013624275504118849,22,43,medium,higher_in_label1(disease)
SP1,0.04748370361445821,0.007008249862591701,-0.41226215644820297,-0.01571316290476755,0.0093616264476248,-0.00635153645714275,22,43,medium,higher_in_label0(control)
TAF7,0.04748370361445821,0.007008249862591701,-0.41226215644820297,-0.011984532646403399,0.0007759304228238499,-0.011208602223579549,22,43,medium,higher_in_label0(control)
SEC24C,0.04748370361445821,0.007008249862591701,0.41226215644820297,0.001158383998442297,-0.0012385420549327,-8.015805649040303e-05,22,43,medium,higher_in_label1(disease)
TAS2R46,0.0488445698764225,0.0073054822348713995,-0.41014799154334036,-0.0023113761611689904,0.002324700829744075,1.3324668575084426e-05,22,43,medium,higher_in_label0(control)
PPP2CB,0.0488445698764225,0.0073054822348713995,-0.41014799154334036,-0.08893963265380495,0.07031740312492785,-0.0186222295288771,22,43,medium,higher_in_label0(control)
KDM3A,0.0488445698764225,0.0073054822348713995,-0.41014799154334036,-0.0038470433594376386,0.003916703472206225,6.966011276858677e-05,22,43,medium,higher_in_label0(control)
PTPN13,0.0488445698764225,0.0073054822348713995,-0.41014799154334036,-0.038835422929716,0.0225749995502649,-0.0162604233794511,22,43,medium,higher_in_label0(control)
DGKD,0.0488445698764225,0.0073054822348713995,0.41014799154334036,0.0009221884071272745,-0.0008798700885778001,4.2318318549474366e-05,22,43,medium,higher_in_label1(disease)
