Gene,q_value,p_value,cliffs_delta,delta_median(label1 - label0),median_label0,median_label1,n_label0,n_label1,effect_size_magnitude,direction
HEPH,0.005323975580714597,0.0004643246264159139,0.5348837209302326,0.051094043367350156,-0.047358354400420105,0.00373568896693005,22,43,large,higher_in_label1(disease)
PPP1CC,0.005532616122382714,0.0004890710384426708,-0.53276955602537,-0.03684625168226175,0.030917678176331148,-0.0059285735059306,22,43,large,higher_in_label0(control)
ITSN1,0.005532616122382714,0.0004890710384426708,-0.53276955602537,-0.15029114560846385,0.1495492233135827,-0.00074192229488115,22,43,large,higher_in_label0(control)
TLR1,0.005532616122382714,0.0004890710384426708,-0.53276955602537,-0.042285796910120896,0.0417683375073264,-0.0005174594027945,22,43,large,higher_in_label0(control)
PLXND1,0.005724205880981161,0.0005150429916589205,-0.5306553911205074,-0.03328610375258615,0.03751142243876525,0.0042253186861791,22,43,large,higher_in_label0(control)
HIF1A,0.005724205880981161,0.0005150429916589205,0.5306553911205074,0.024450547529101748,-0.023843435669450047,0.0006071118596517,22,43,large,higher_in_label1(disease)
HRAS,0.005724205880981161,0.0005150429916589205,-0.5306553911205074,-0.0269523172163223,0.0273277590271181,0.0003754418107958,22,43,large,higher_in_label0(control)
MTMR4,0.005724205880981161,0.0005150429916589205,0.5306553911205074,0.00367100111033465,-0.00048774149081535,0.0031832596195193,22,43,large,higher_in_label1(disease)
RASGRP2,0.006000776923737035,0.0005422959414111212,0.5285412262156448,0.014753032961476783,-0.01473774234791735,1.5290613559432825e-05,22,43,large,higher_in_label1(disease)
TUBA1B,0.00656303685640468,0.0006008778810915099,0.5243128964059196,0.03666211379444815,-0.03474595577368825,0.0019161580207599,22,43,large,higher_in_label1(disease)
LRRK2,0.00656303685640468,0.0006008778810915099,-0.5243128964059196,-0.010438548704911324,0.008704008962347175,-0.00173453974256415,22,43,large,higher_in_label0(control)
LIMK2,0.00656303685640468,0.0006008778810915099,-0.5243128964059196,-0.007542221064052876,0.010266552893201976,0.0027243318291491,22,43,large,higher_in_label0(control)
EIF4E,0.006704277381096887,0.0006323292399692802,0.522198731501057,0.019497238167939402,-0.01880240717334975,0.00069483099458965,22,43,large,higher_in_label1(disease)
FGF4,0.006704277381096887,0.0006323292399692802,-0.522198731501057,-0.10808491111603195,0.12068187929150695,0.012596968175475,22,43,large,higher_in_label0(control)
RGS4,0.006704277381096887,0.0006323292399692802,0.522198731501057,0.07568455065075061,-0.07174860684959591,0.0039359438011547,22,43,large,higher_in_label1(disease)
DOCK5,0.006704277381096887,0.0006323292399692802,-0.522198731501057,-0.007582293224508675,0.006930899495431025,-0.0006513937290776499,22,43,large,higher_in_label0(control)
PARD6B,0.006704277381096887,0.0006323292399692802,0.522198731501057,0.00989121516523435,-0.00825211474324985,0.0016391004219845,22,43,large,higher_in_label1(disease)
ACVR2A,0.006704277381096887,0.0006323292399692802,-0.522198731501057,-0.005273884940203125,0.002481372792191125,-0.002792512148012,22,43,large,higher_in_label0(control)
KIF14,0.006704277381096887,0.0006323292399692802,0.522198731501057,0.1804020340918884,-0.1809228302034651,-0.0005207961115767,22,43,large,higher_in_label1(disease)
CTNNA1,0.006966473747175012,0.000665306490456335,-0.5200845665961945,-0.007785976938934125,0.010901479344356325,0.0031155024054222,22,43,large,higher_in_label0(control)
PRKCB,0.006966473747175012,0.000665306490456335,-0.5200845665961945,-0.06786249234514896,0.06901786487231376,0.0011553725271648,22,43,large,higher_in_label0(control)
TRIP10,0.006966473747175012,0.000665306490456335,-0.5200845665961945,-0.04176615560958965,0.04043274547983395,-0.0013334101297557,22,43,large,higher_in_label0(control)
WDR6,0.007209302288125215,0.0006998770177106563,0.517970401691332,0.05270652548685757,-0.058065655916700175,-0.0053591304298426,22,43,large,higher_in_label1(disease)
PDE5A,0.007209302288125215,0.0006998770177106563,0.517970401691332,0.017769360770109578,-0.017266235453423977,0.0005031253166856,22,43,large,higher_in_label1(disease)
TAAR9,0.007209302288125215,0.0006998770177106563,-0.5179704016913319,-0.00346983446184745,0.00276630758013855,-0.0007035268817089,22,43,large,higher_in_label0(control)
