Gene,q_value,p_value,cliffs_delta,delta_median(label1 - label0),median_label0,median_label1,n_label0,n_label1,effect_size_magnitude,direction
GNB2,0.013027862787254398,0.0008740081585766566,-0.6201923076923077,-0.06027446978897252,0.05628011459599315,-0.003994355192979375,16,26,large,higher_in_label0(control)
GRB10,0.013027862787254398,0.0008740081585766566,-0.6201923076923077,-0.05573470282950765,0.05623965927318505,0.0005049564436774,16,26,large,higher_in_label0(control)
ARRB1,0.013027862787254398,0.0008740081585766566,0.6201923076923077,0.07121917437046041,-0.060001223150380326,0.011217951220080076,16,26,large,higher_in_label1(disease)
FGF19,0.013027862787254398,0.0008740081585766566,0.6201923076923077,0.04477011290169568,-0.0521544177986182,-0.0073843048969225245,16,26,large,higher_in_label1(disease)
SREBF1,0.013027862787254398,0.0008740081585766566,0.6201923076923077,0.0051531412566786505,-0.0048851240801282,0.00026801717655045,16,26,large,higher_in_label1(disease)
EGR3,0.013574118961171283,0.0009588663354576398,-0.6153846153846154,-0.0291928794739891,0.03000828892448,0.0008154094504909,16,26,large,higher_in_label0(control)
FGF3,0.013574118961171283,0.0009588663354576398,0.6153846153846154,0.049026577105400156,-0.08024775743650506,-0.0312211803311049,16,26,large,higher_in_label1(disease)
SLITRK3,0.013574118961171283,0.0009588663354576398,0.6153846153846154,0.030808346296062328,-0.030088755031846652,0.000719591264215675,16,26,large,higher_in_label1(disease)
MUC4,0.013574118961171283,0.0009588663354576398,-0.6153846153846154,-0.019037930197300226,0.013527814773624474,-0.00551011542367575,16,26,large,higher_in_label0(control)
PPP3R1,0.013574118961171283,0.0009588663354576398,0.6153846153846154,0.06932123450893546,-0.06926660587872123,5.4628630214224996e-05,16,26,large,higher_in_label1(disease)
MCCC2,0.013574118961171283,0.0009588663354576398,0.6153846153846154,0.016271514730371677,-0.0168336133440121,-0.000562098613640425,16,26,large,higher_in_label1(disease)
ZBP1,0.013574118961171283,0.0009588663354576398,-0.6153846153846154,-0.012199655368507326,0.01079196463630195,-0.001407690732205375,16,26,large,higher_in_label0(control)
PARD6B,0.013574118961171283,0.0009588663354576398,0.6153846153846154,0.038262101174266906,-0.040878009669622656,-0.00261590849535575,16,26,large,higher_in_label1(disease)
ARHGEF2,0.013574118961171283,0.0009588663354576398,-0.6153846153846154,-0.058806731214134024,0.0552715604720771,-0.0035351707420569253,16,26,large,higher_in_label0(control)
ARPC2,0.014095229130021902,0.0010513016201950038,0.6105769230769231,0.038606571342821805,-0.03657964467381418,0.002026926669007625,16,26,large,higher_in_label1(disease)
CDK9,0.014095229130021902,0.0010513016201950038,0.6105769230769231,0.06657597805613254,-0.06709597815297597,-0.000520000096843425,16,26,large,higher_in_label1(disease)
FGD4,0.014095229130021902,0.0010513016201950038,-0.6105769230769231,-0.06352124296371513,0.06270235758349728,-0.0008188853802178499,16,26,large,higher_in_label0(control)
GNGT1,0.014095229130021902,0.0010513016201950038,0.6105769230769231,0.07755146347600424,-0.09520628148359894,-0.017654818007594702,16,26,large,higher_in_label1(disease)
NR3C1,0.014095229130021902,0.0010513016201950038,0.6105769230769231,0.02669270620773015,-0.02631162603460525,0.0003810801731249,16,26,large,higher_in_label1(disease)
HTR6,0.014095229130021902,0.0010513016201950038,0.6105769230769231,0.03142219922357078,-0.02968507476456925,0.0017371244590015252,16,26,large,higher_in_label1(disease)
P2RY1,0.014095229130021902,0.0010513016201950038,0.6105769230769231,0.012657888930235384,-0.01265740869529865,4.802349367331966e-07,16,26,large,higher_in_label1(disease)
PAK2,0.014095229130021902,0.0010513016201950038,-0.6105769230769231,-0.08568536759348024,0.09074201067306906,0.005056643079588825,16,26,large,higher_in_label0(control)
PDHA1,0.014095229130021902,0.0010513016201950038,-0.6105769230769231,-0.002660132449682575,0.001563294607451875,-0.0010968378422307,16,26,large,higher_in_label0(control)
MAPKAPK2,0.014095229130021902,0.0010513016201950038,-0.6105769230769231,-0.03214103339953065,0.030300961102450598,-0.0018400722970800501,16,26,large,higher_in_label0(control)
DGKK,0.014892719609718627,0.0011519230637351424,0.6057692307692308,0.008086968361245426,-0.0096214008595188,-0.0015344324982733749,16,26,large,higher_in_label1(disease)
AAMP,0.014892719609718627,0.0011519230637351424,-0.6057692307692308,-0.0195653915063813,0.019890386947163524,0.000324995440782225,16,26,large,higher_in_label0(control)
SHC2,0.014892719609718627,0.0011519230637351424,-0.6057692307692308,-0.0455629528422303,0.04691821931605395,0.00135526647382365,16,26,large,higher_in_label0(control)
DERL2,0.014892719609718627,0.0011519230637351424,0.6057692307692308,0.09752669099319132,-0.10529275125454052,-0.0077660602613492,16,26,large,higher_in_label1(disease)
