Gene,q_value,p_value,cliffs_delta,delta_median(label1 - label0),median_label0,median_label1,n_label0,n_label1,effect_size_magnitude,direction
GNAQ,5.566872618641127e-05,5.9535220191465886e-06,-0.81859410430839,-0.073911056339167,0.0669872911498246,-0.0069237651893423995,21,21,large,higher_in_label0(control)
NOX4,5.566872618641127e-05,5.9535220191465886e-06,0.81859410430839,0.014532707515971943,-0.01448354232825685,4.916518771509133e-05,21,21,large,higher_in_label1(disease)
NSFL1C,5.566872618641127e-05,5.9535220191465886e-06,-0.81859410430839,-0.00666877189851,0.0036695462738106,-0.0029992256246994,21,21,large,higher_in_label0(control)
ANAPC1,5.566872618641127e-05,5.9535220191465886e-06,-0.81859410430839,-0.011301478150472801,0.0105020760381736,-0.0007994021122992,21,21,large,higher_in_label0(control)
MAPKAPK3,5.566872618641127e-05,5.9535220191465886e-06,-0.81859410430839,-0.0206005878099356,0.0182546353497068,-0.0023459524602288,21,21,large,higher_in_label0(control)
RGS20,5.566872618641127e-05,5.9535220191465886e-06,-0.81859410430839,-0.004530882338576499,0.0046664780591494995,0.000135595720573,21,21,large,higher_in_label0(control)
GALNT1,6.155006288123546e-05,6.703953178855955e-06,0.8140589569160999,0.0124628987878433,-0.0095896647325972,0.0028732340552461,21,21,large,higher_in_label1(disease)
GNAI1,6.155006288123546e-05,6.703953178855955e-06,0.8140589569160999,0.0337888806942052,-0.0283154794000826,0.0054734012941226,21,21,large,higher_in_label1(disease)
PPARD,6.155006288123546e-05,6.703953178855955e-06,0.8140589569160999,0.037762157755317154,-0.0358223390589453,0.00193981869637185,21,21,large,higher_in_label1(disease)
RXRG,6.155006288123546e-05,6.703953178855955e-06,0.8140589569160999,0.0020608232925059997,-0.0021852674195388,-0.0001244441270328,21,21,large,higher_in_label1(disease)
RYK,6.155006288123546e-05,6.703953178855955e-06,-0.8140589569160998,-0.00911869468423205,0.0025848323626363,-0.00653386232159575,21,21,large,higher_in_label0(control)
SRRM1,6.755289812333962e-05,7.544384439189074e-06,-0.8095238095238095,-0.0169679862243121,0.016782246128551,-0.0001857400957611,21,21,large,higher_in_label0(control)
PLEKHG3,6.755289812333962e-05,7.544384439189074e-06,0.8095238095238095,0.0294093144008315,-0.0290869600884383,0.0003223543123932,21,21,large,higher_in_label1(disease)
RGS17,6.755289812333962e-05,7.544384439189074e-06,0.8095238095238095,0.011313458805013799,-0.010542578900020149,0.00077087990499365,21,21,large,higher_in_label1(disease)
PCBP2,6.755289812333962e-05,7.544384439189074e-06,0.8095238095238095,0.03208547820185205,-0.03189225717505845,0.0001932210267936,21,21,large,higher_in_label1(disease)
LTB4R2,6.755289812333962e-05,7.544384439189074e-06,0.8095238095238095,0.00902155278200015,-0.0065674083008814,0.00245414448111875,21,21,large,higher_in_label1(disease)
TLR5,6.755289812333962e-05,7.544384439189074e-06,-0.8095238095238095,-0.03325330598168625,0.03291607541733025,-0.000337230564356,21,21,large,higher_in_label0(control)
CEP97,6.755289812333962e-05,7.544384439189074e-06,-0.8095238095238095,-0.00401383326824075,0.0024344908969907,-0.0015793423712500499,21,21,large,higher_in_label0(control)
SYT2,7.313274161943352e-05,8.485014221039249e-06,-0.8049886621315192,-0.0106985971254752,0.0109319367621881,0.0002333396367129,21,21,large,higher_in_label0(control)
SUZ12,7.313274161943352e-05,8.485014221039249e-06,0.8049886621315192,0.030015455352575496,-0.021318150038209797,0.008697305314365699,21,21,large,higher_in_label1(disease)
ARHGAP5,7.313274161943352e-05,8.485014221039249e-06,-0.8049886621315192,-0.05794250757029855,0.04057085766644605,-0.0173716499038525,21,21,large,higher_in_label0(control)
HNRNPM,7.313274161943352e-05,8.485014221039249e-06,0.8049886621315192,0.0086791804957826,-0.0048847329579885,0.0037944475377941,21,21,large,higher_in_label1(disease)
NTF3,7.313274161943352e-05,8.485014221039249e-06,0.8049886621315192,0.0683788262266291,-0.0540265692782805,0.0143522569483486,21,21,large,higher_in_label1(disease)
MAPK1,7.313274161943352e-05,8.485014221039249e-06,0.8049886621315192,0.0999075422796672,-0.09219971276034519,0.007707829519322,21,21,large,higher_in_label1(disease)
RPS27,7.313274161943352e-05,8.485014221039249e-06,-0.8049886621315192,-0.02139281796493155,0.0192389522344318,-0.0021538657304997497,21,21,large,higher_in_label0(control)
YWHAH,7.313274161943352e-05,8.485014221039249e-06,0.8049886621315192,0.1112188690403503,-0.1102705444173884,0.0009483246229619,21,21,large,higher_in_label1(disease)
TAAR8,7.313274161943352e-05,8.485014221039249e-06,-0.8049886621315192,-0.007214489242401,0.0078681627900043,0.0006536735476033,21,21,large,higher_in_label0(control)
MADD,7.313274161943352e-05,8.485014221039249e-06,-0.8049886621315192,-0.00220032420508795,0.00134423651241365,-0.0008560876926743,21,21,large,higher_in_label0(control)
TNKS,7.313274161943352e-05,8.485014221039249e-06,-0.8049886621315192,-0.0273398169012118,0.0277328669223169,0.0003930500211051,21,21,large,higher_in_label0(control)
ARF1,8.109754506423497e-05,9.537122505580907e-06,0.8004535147392291,0.020876879754196397,-0.0186481591090437,0.0022287206451527,21,21,large,higher_in_label1(disease)
KPNA1,8.109754506423497e-05,9.537122505580907e-06,0.8004535147392291,0.03329905073828545,-0.0187244230355206,0.01457462770276485,21,21,large,higher_in_label1(disease)
EIF4G1,8.109754506423497e-05,9.537122505580907e-06,-0.800453514739229,-0.0099186973320535,0.0070148611127224,-0.0029038362193311,21,21,large,higher_in_label0(control)
KLC1,8.109754506423497e-05,9.537122505580907e-06,-0.800453514739229,-0.0012987598853597998,0.0008289169267835,-0.0004698429585763,21,21,large,higher_in_label0(control)
SLC25A5,8.929996649999255e-05,1.0713176722966746e-05,0.7959183673469388,0.0077702735859418995,-0.0051982410804745,0.0025720325054674,21,21,large,higher_in_label1(disease)
PIK3C3,8.929996649999255e-05,1.0713176722966746e-05,0.7959183673469388,0.020015841820762797,-0.0193916948329676,0.0006241469877951999,21,21,large,higher_in_label1(disease)
UBE2D1,8.929996649999255e-05,1.0713176722966746e-05,-0.7959183673469388,-0.03924527453592235,0.01041467241587465,-0.0288306021200477,21,21,large,higher_in_label0(control)
CPSF7,8.929996649999255e-05,1.0713176722966746e-05,0.7959183673469388,0.0145938738373096,-0.0129526347404434,0.0016412390968662,21,21,large,higher_in_label1(disease)
TRRAP,8.929996649999255e-05,1.0713176722966746e-05,0.7959183673469388,0.0066806080623085,-0.002931576605571,0.0037490314567375,21,21,large,higher_in_label1(disease)
VPS25,8.929996649999255e-05,1.0713176722966746e-05,0.7959183673469388,0.04236373861370525,-0.042210717185679,0.00015302142802625,21,21,large,higher_in_label1(disease)
LMNB1,9.894897311787991e-05,1.2026947008803083e-05,-0.7913832199546486,-0.0262671958330203,0.0211326305388964,-0.0051345652941238995,21,21,large,higher_in_label0(control)
RAD51AP1,9.894897311787991e-05,1.2026947008803083e-05,0.7913832199546484,0.0173886971559325,-0.0165931235973547,0.0007955735585778,21,21,large,higher_in_label1(disease)
JUP,9.894897311787991e-05,1.2026947008803083e-05,0.7913832199546484,0.02137234619488275,-0.0212140145106162,0.00015833168426655,21,21,large,higher_in_label1(disease)
CCNE1,9.894897311787991e-05,1.2026947008803083e-05,0.7913832199546484,0.03140235146960285,-0.03428907759938455,-0.0028867261297817,21,21,large,higher_in_label1(disease)
UBE2S,0.00010820526058939697,1.3493631549427563e-05,-0.7868480725623583,-0.020723624535694103,0.023268946341768,0.0025453218060739,21,21,large,higher_in_label0(control)
UCHL5,0.00010820526058939697,1.3493631549427563e-05,-0.7868480725623583,-0.020467646453455685,0.02040079399287565,-6.685246058003614e-05,21,21,large,higher_in_label0(control)
GNG13,0.00010820526058939697,1.3493631549427563e-05,0.7868480725623583,0.035220700676674904,-0.0370082400895544,-0.0017875394128795,21,21,large,higher_in_label1(disease)
PTGFR,0.00010820526058939697,1.3493631549427563e-05,-0.7868480725623583,-0.0059897735388905,0.0055303783880257,-0.0004593951508648,21,21,large,higher_in_label0(control)
RPS15,0.00010820526058939697,1.3493631549427563e-05,-0.7868480725623583,-0.043351178750515196,0.043127200180573,-0.0002239785699422,21,21,large,higher_in_label0(control)
USF1,0.00010820526058939697,1.3493631549427563e-05,-0.7868480725623583,-0.0021836423879359,0.0012361329520743,-0.0009475094358616,21,21,large,higher_in_label0(control)
UVRAG,0.00010820526058939697,1.3493631549427563e-05,0.7868480725623583,0.01985342945496545,-0.0177843664176803,0.00206906303728515,21,21,large,higher_in_label1(disease)
CHMP4C,0.00010820526058939697,1.3493631549427563e-05,0.7868480725623583,0.0398011918008679,-0.0359808590061127,0.0038203327947552,21,21,large,higher_in_label1(disease)
ANKRD26,0.00011906646493218057,1.512999278143731e-05,0.782312925170068,0.07117406153979271,-0.06959334471221115,0.00158071682758155,21,21,large,higher_in_label1(disease)
MUC4,0.00011906646493218057,1.512999278143731e-05,-0.782312925170068,-0.0056723739805772,0.0058844534747688,0.0002120794941916,21,21,large,higher_in_label0(control)
NPM1,0.00011906646493218057,1.512999278143731e-05,0.782312925170068,0.0217427378963795,-0.0146965098184191,0.0070462280779604,21,21,large,higher_in_label1(disease)
ATP6AP1,0.00011906646493218057,1.512999278143731e-05,0.782312925170068,0.0171496535657878,-0.0019144738621441,0.0152351797036437,21,21,large,higher_in_label1(disease)
POLR2J,0.00011906646493218057,1.512999278143731e-05,-0.782312925170068,-0.0371907163848688,0.0280783290252914,-0.0091123873595774,21,21,large,higher_in_label0(control)
RPS3A,0.00011906646493218057,1.512999278143731e-05,0.782312925170068,0.03467354498348735,-0.0355460873136084,-0.0008725423301210501,21,21,large,higher_in_label1(disease)
CHD4,0.00013098389122306775,1.6954505256971672e-05,-0.7777777777777778,-0.0422208455972225,0.041011051845462804,-0.0012097937517597,21,21,large,higher_in_label0(control)
GNG5,0.00013098389122306775,1.6954505256971672e-05,-0.7777777777777778,-0.0557687218174982,0.04200529005738725,-0.01376343176011095,21,21,large,higher_in_label0(control)
PSENEN,0.00013098389122306775,1.6954505256971672e-05,0.7777777777777777,0.058680362872170155,-0.0467285911471293,0.01195177172504085,21,21,large,higher_in_label1(disease)
STAT1,0.00013098389122306775,1.6954505256971672e-05,0.7777777777777777,0.0418888249606469,-0.03981281089065395,0.00207601406999295,21,21,large,higher_in_label1(disease)
HDAC3,0.00013098389122306775,1.6954505256971672e-05,0.7777777777777777,0.0386978798715077,-0.0367971541354558,0.0019007257360519,21,21,large,higher_in_label1(disease)
GAB2,0.00013098389122306775,1.6954505256971672e-05,0.7777777777777777,0.02561969851047315,-0.0258217493433282,-0.00020205083285505,21,21,large,higher_in_label1(disease)
PDCD6IP,0.00014277259830823146,1.8987516033888715e-05,-0.7732426303854876,-0.007678880076223454,0.0075789272887657,-9.99527874577542e-05,21,21,large,higher_in_label0(control)
RALGAPA1,0.00014277259830823146,1.8987516033888715e-05,-0.7732426303854876,-0.0031693247116672003,0.001640142631954,-0.0015291820797132,21,21,large,higher_in_label0(control)
MYLIP,0.00014277259830823146,1.8987516033888715e-05,0.7732426303854876,0.0088810474770919,-0.0035486520916768,0.0053323953854151,21,21,large,higher_in_label1(disease)
LETM1,0.00014277259830823146,1.8987516033888715e-05,-0.7732426303854876,-0.0105927624109825,0.008513757774807,-0.0020790046361755,21,21,large,higher_in_label0(control)
PEBP1,0.00014277259830823146,1.8987516033888715e-05,-0.7732426303854876,-0.0116131304129851,0.0106087190226985,-0.0010044113902866,21,21,large,higher_in_label0(control)
ATP6V1E1,0.00014277259830823146,1.8987516033888715e-05,-0.7732426303854876,-0.021439356545534,0.0021151141867162,-0.0193242423588178,21,21,large,higher_in_label0(control)
PXN,0.00014277259830823146,1.8987516033888715e-05,0.7732426303854876,0.0249175526550072,-0.025452030570228,-0.0005344779152208,21,21,large,higher_in_label1(disease)
RANBP1,0.00014277259830823146,1.8987516033888715e-05,0.7732426303854876,0.012142393321177199,-0.012499285552109999,-0.0003568922309328,21,21,large,higher_in_label1(disease)
TBL1XR1,0.00014277259830823146,1.8987516033888715e-05,0.7732426303854876,0.0460275627722438,-0.0431076075047053,0.0029199552675385,21,21,large,higher_in_label1(disease)
RDH13,0.00015792109817229594,2.125141849911323e-05,0.7687074829931972,0.1307578948051474,-0.1254166905796353,0.0053412042255121,21,21,large,higher_in_label1(disease)
GOLGA7,0.00015792109817229594,2.125141849911323e-05,-0.7687074829931972,-0.0212823431053477,0.0177165094913985,-0.0035658336139492,21,21,large,higher_in_label0(control)
RARG,0.00015792109817229594,2.125141849911323e-05,0.7687074829931972,0.0142692993793228,-0.0138362406013054,0.0004330587780174,21,21,large,higher_in_label1(disease)
BRAF,0.00015792109817229594,2.125141849911323e-05,-0.7687074829931972,-0.08676796601460898,0.07017294218516229,-0.0165950238294467,21,21,large,higher_in_label0(control)
MED8,0.00017358878974016881,2.3770840583993122e-05,0.7641723356009071,0.0118769875689355,-0.0035656621449401,0.0083113254239954,21,21,large,higher_in_label1(disease)
ATP6V1H,0.00017358878974016881,2.3770840583993122e-05,0.7641723356009071,0.048427700630668646,-0.0180921214485427,0.03033557918212595,21,21,large,higher_in_label1(disease)
RFC3,0.00017358878974016881,2.3770840583993122e-05,0.7641723356009071,0.01409019627642705,-0.00221804422843095,0.0118721520479961,21,21,large,higher_in_label1(disease)
GNAO1,0.00017358878974016881,2.3770840583993122e-05,-0.764172335600907,-0.00455273385219275,0.0019619126991222,-0.0025908211530705503,21,21,large,higher_in_label0(control)
RPS24,0.00017358878974016881,2.3770840583993122e-05,-0.764172335600907,-0.0137661662526458,0.013580914819549,-0.0001852514330968,21,21,large,higher_in_label0(control)
ST3GAL3,0.00017358878974016881,2.3770840583993122e-05,-0.764172335600907,-0.0210381310335367,0.0191454137026916,-0.0018927173308451,21,21,large,higher_in_label0(control)
WWP2,0.00018808826201375734,2.6572848382369817e-05,-0.7596371882086168,-0.1120927405051653,0.11777407227532,0.0056813317701547,21,21,large,higher_in_label0(control)
TOPBP1,0.00018808826201375734,2.6572848382369817e-05,0.7596371882086168,0.00787461581928331,-2.9235700702058907e-05,0.00784538011858125,21,21,large,higher_in_label1(disease)
ADCY9,0.00018808826201375734,2.6572848382369817e-05,0.7596371882086168,0.04685920255259045,-0.0379076596199966,0.00895154293259385,21,21,large,higher_in_label1(disease)
IRAK4,0.00018808826201375734,2.6572848382369817e-05,0.7596371882086168,0.0102620490261318,-0.0081270303426255,0.0021350186835063,21,21,large,higher_in_label1(disease)
CAB39,0.00018808826201375734,2.6572848382369817e-05,-0.7596371882086168,-0.0196298470254497,0.0182726558663951,-0.0013571911590546,21,21,large,higher_in_label0(control)
NUP54,0.00018808826201375734,2.6572848382369817e-05,0.7596371882086168,0.040375780089042745,-0.0399269827760448,0.00044879731299795,21,21,large,higher_in_label1(disease)
ATRX,0.00018808826201375734,2.6572848382369817e-05,-0.7596371882086168,-0.0038679545126341997,0.0042093520820666,0.0003413975694324,21,21,large,higher_in_label0(control)
AVPR2,0.00018808826201375734,2.6572848382369817e-05,0.7596371882086168,0.022493880857822852,-0.0208498602981154,0.00164402055970745,21,21,large,higher_in_label1(disease)
VANGL2,0.00018808826201375734,2.6572848382369817e-05,-0.7596371882086168,-0.01400951134277095,0.0113933146878614,-0.0026161966549095497,21,21,large,higher_in_label0(control)
YWHAG,0.00018808826201375734,2.6572848382369817e-05,0.7596371882086168,0.03789430468147465,-0.0328592438104111,0.00503506087106355,21,21,large,higher_in_label1(disease)
TCF7L1,0.00018808826201375734,2.6572848382369817e-05,-0.7596371882086168,-0.0416057470594387,0.020179673738183197,-0.0214260733212555,21,21,large,higher_in_label0(control)
DNA2,0.00020781016364582576,2.9687166235117965e-05,-0.7551020408163265,-0.0456097526178754,0.04132749501829555,-0.00428225759957985,21,21,large,higher_in_label0(control)
WWC1,0.00020781016364582576,2.9687166235117965e-05,-0.7551020408163265,-0.026777392592456997,0.0249871371389079,-0.0017902554535491,21,21,large,higher_in_label0(control)
MED1,0.00020781016364582576,2.9687166235117965e-05,-0.7551020408163265,-0.0168359603951641,0.0004253358990314,-0.0164106244961327,21,21,large,higher_in_label0(control)
RAD1,0.00020781016364582576,2.9687166235117965e-05,-0.7551020408163265,-0.01080688510571365,-0.0013087377524643,-0.01211562285817795,21,21,large,higher_in_label0(control)
PAK4,0.0002301178468138907,3.314641439900162e-05,0.7505668934240364,0.005006146741552,-0.0023766865025007,0.0026294602390513,21,21,large,higher_in_label1(disease)
PLEKHG5,0.0002301178468138907,3.314641439900162e-05,-0.7505668934240363,-0.0208763083477896,0.0158213227581522,-0.0050549855896374,21,21,large,higher_in_label0(control)
RPS29,0.0002301178468138907,3.314641439900162e-05,-0.7505668934240363,-0.03856167513318645,0.0362086003282603,-0.00235307480492615,21,21,large,higher_in_label0(control)
MAPK14,0.00024992920028707753,3.6986365472633807e-05,0.746031746031746,0.0194115894132628,-0.0126841787180348,0.006727410695228,21,21,large,higher_in_label1(disease)
ADRA2B,0.00024992920028707753,3.6986365472633807e-05,0.746031746031746,0.0335600141144084,-0.0324108748783914,0.001149139236017,21,21,large,higher_in_label1(disease)
FKBP1A,0.00024992920028707753,3.6986365472633807e-05,0.746031746031746,0.0306831167193952,-0.033737728213923,-0.0030546114945278,21,21,large,higher_in_label1(disease)
GAB1,0.00024992920028707753,3.6986365472633807e-05,-0.746031746031746,-0.14461798876944465,0.1415663503215999,-0.0030516384478447497,21,21,large,higher_in_label0(control)
KIF5A,0.00024992920028707753,3.6986365472633807e-05,0.746031746031746,0.00033942184178495,-0.0004533116897823,-0.00011388984799735,21,21,large,higher_in_label1(disease)
NEURL1B,0.00024992920028707753,3.6986365472633807e-05,0.746031746031746,0.04311162273711236,-0.04013834861741861,0.0029732741196937503,21,21,large,higher_in_label1(disease)
RPS18,0.00024992920028707753,3.6986365472633807e-05,-0.746031746031746,-0.0336564609407482,0.0298600755701214,-0.0037963853706268,21,21,large,higher_in_label0(control)
NUP37,0.00024992920028707753,3.6986365472633807e-05,-0.746031746031746,-0.03176916213589735,0.032518297406966504,0.00074913527106915,21,21,large,higher_in_label0(control)
MED28,0.00024992920028707753,3.6986365472633807e-05,-0.746031746031746,-0.0108586822092315,0.000142774603086,-0.0107159076061455,21,21,large,higher_in_label0(control)
CDC23,0.00024992920028707753,3.6986365472633807e-05,0.746031746031746,0.03427830449763565,-0.003196410379526,0.03108189411810965,21,21,large,higher_in_label1(disease)
FGF4,0.00027289275072415,4.124622080795164e-05,-0.7414965986394557,-0.030493196695851106,0.043482478342005706,0.0129892816461546,21,21,large,higher_in_label0(control)
ARHGEF9,0.00027289275072415,4.124622080795164e-05,0.7414965986394557,0.01726561490663535,-0.0174767196563302,-0.00021110474969485,21,21,large,higher_in_label1(disease)
GEMIN5,0.00027289275072415,4.124622080795164e-05,0.7414965986394557,0.0016786818337371,-0.00082271007431665,0.00085597175942045,21,21,large,higher_in_label1(disease)
VPS36,0.00027289275072415,4.124622080795164e-05,0.7414965986394557,0.012108862190987484,-0.0121905482228352,-8.168603184771631e-05,21,21,large,higher_in_label1(disease)
ZDHHC2,0.00027289275072415,4.124622080795164e-05,-0.7414965986394557,-0.0227885334105932,0.0236817666514161,0.0008932332408229,21,21,large,higher_in_label0(control)
PRKAR2A,0.00027289275072415,4.124622080795164e-05,-0.7414965986394557,-0.040024016141889704,0.0379798596063303,-0.0020441565355594,21,21,large,higher_in_label0(control)
RAB5A,0.00027289275072415,4.124622080795164e-05,0.7414965986394557,0.0271117578331488,-0.0254834358751297,0.0016283219580191,21,21,large,higher_in_label1(disease)
BDNF,0.00027289275072415,4.124622080795164e-05,-0.7414965986394557,-0.14391813817577015,0.1367324307005946,-0.0071857074751755495,21,21,large,higher_in_label0(control)
ADRA2C,0.0002979161466948418,4.596890819166659e-05,-0.7369614512471656,-0.0064823346142541,0.0062795724873972,-0.0002027621268569,21,21,large,higher_in_label0(control)
FABP7,0.0002979161466948418,4.596890819166659e-05,-0.7369614512471656,-0.010885555868276999,0.0105407006918407,-0.0003448551764363,21,21,large,higher_in_label0(control)
MNAT1,0.0002979161466948418,4.596890819166659e-05,-0.7369614512471656,-0.02355780701324574,0.0233361793796757,-0.0002216276335700423,21,21,large,higher_in_label0(control)
GEMIN8,0.0002979161466948418,4.596890819166659e-05,-0.7369614512471656,-0.00413860409867825,0.0020789554608713,-0.00205964863780695,21,21,large,higher_in_label0(control)
VPS18,0.0002979161466948418,4.596890819166659e-05,0.7369614512471656,0.0070083864364674,-0.0057593633996349,0.0012490230368325,21,21,large,higher_in_label1(disease)
SMURF2,0.0002979161466948418,4.596890819166659e-05,-0.7369614512471656,-0.0311413444556228,0.016938916321460402,-0.0142024281341624,21,21,large,higher_in_label0(control)
TIAL1,0.0002979161466948418,4.596890819166659e-05,0.7369614512471656,0.008957046111934298,-0.0066896582820864,0.0022673878298478996,21,21,large,higher_in_label1(disease)
DLGAP5,0.0002979161466948418,4.596890819166659e-05,0.7369614512471656,0.0288832208041405,-0.0287524004045648,0.0001308203995757,21,21,large,higher_in_label1(disease)
STAG1,0.0003284667164966907,5.120140213740838e-05,-0.7324263038548753,-0.0017006212813619002,0.0008925625698115,-0.0008080587115504,21,21,large,higher_in_label0(control)
PKN3,0.0003284667164966907,5.120140213740838e-05,0.7324263038548753,0.00722391043613305,-0.0034958185767365,0.00372809185939655,21,21,large,higher_in_label1(disease)
KPNA2,0.0003284667164966907,5.120140213740838e-05,0.7324263038548753,0.056568811788756695,-0.0532400580027467,0.00332875378601,21,21,large,higher_in_label1(disease)
RAD17,0.0003284667164966907,5.120140213740838e-05,0.7324263038548753,0.00731343323800435,-0.0059905331324042,0.0013229001056001498,21,21,large,higher_in_label1(disease)
FUT8,0.0003619686786514141,5.699506818544365e-05,0.727891156462585,0.03001786805273295,-0.02925520189940465,0.0007626661533283,21,21,large,higher_in_label1(disease)
MMP14,0.0003619686786514141,5.699506818544365e-05,0.727891156462585,0.0032197888772871,-0.0006072316091655,0.0026125572681216,21,21,large,higher_in_label1(disease)
PIK3CA,0.0003619686786514141,5.699506818544365e-05,0.727891156462585,0.0791193488346051,-0.0596104961366984,0.0195088526979067,21,21,large,higher_in_label1(disease)
FADD,0.0003619686786514141,5.699506818544365e-05,-0.727891156462585,-0.013567089497604299,0.0054903041790218,-0.0080767853185825,21,21,large,higher_in_label0(control)
ST6GALNAC2,0.00039283835395376203,6.340603266262378e-05,0.7233560090702948,0.00676561583667005,-0.0070075894166032,-0.00024197357993315,21,21,large,higher_in_label1(disease)
CFL1,0.00039283835395376203,6.340603266262378e-05,-0.7233560090702948,-0.008290489668676449,0.008969011213633,0.00067852154495655,21,21,large,higher_in_label0(control)
FLT3LG,0.00039283835395376203,6.340603266262378e-05,-0.7233560090702948,-0.0714127026216107,0.0581857551212399,-0.0132269475003708,21,21,large,higher_in_label0(control)
POLR2L,0.00039283835395376203,6.340603266262378e-05,-0.7233560090702948,-0.03732318086703455,0.032699937184123756,-0.0046232436829108,21,21,large,higher_in_label0(control)
KDM3A,0.00039283835395376203,6.340603266262378e-05,-0.7233560090702948,-0.0066402234218305,0.0019751998780959,-0.0046650235437346,21,21,large,higher_in_label0(control)
RRAGC,0.00039283835395376203,6.340603266262378e-05,-0.7233560090702948,-0.0032056898551544497,0.0012189551960837,-0.0019867346590707498,21,21,large,higher_in_label0(control)
TUBB2A,0.00039283835395376203,6.340603266262378e-05,-0.7233560090702948,-0.02480039313874345,0.0232226692622704,-0.00157772387647305,21,21,large,higher_in_label0(control)
OBSCN,0.00039283835395376203,6.340603266262378e-05,-0.7233560090702948,-0.0370923347040348,0.0393752136493648,0.00228287894533,21,21,large,higher_in_label0(control)
CCNT1,0.00039283835395376203,6.340603266262378e-05,0.7233560090702948,0.027019154785195402,-0.0198298203563028,0.0071893344288926,21,21,large,higher_in_label1(disease)
MED12,0.00039283835395376203,6.340603266262378e-05,-0.7233560090702948,-0.008488208030953001,0.0037593345102993,-0.0047288735206537005,21,21,large,higher_in_label0(control)
ITPR3,0.00043358203452809816,7.049557941025116e-05,-0.7188208616780045,-0.03632587600873495,0.0384863681308581,0.00216049212212315,21,21,large,higher_in_label0(control)
PRKCD,0.00043358203452809816,7.049557941025116e-05,0.7188208616780045,0.030434016927276496,-0.03136655636562895,-0.0009325394383524501,21,21,large,higher_in_label1(disease)
RHEB,0.00043358203452809816,7.049557941025116e-05,-0.7188208616780045,-0.0072462011816269,0.0042644570057344,-0.0029817441758925,21,21,large,higher_in_label0(control)
SMAD3,0.00046813603102630275,7.833057504149659e-05,-0.7142857142857143,-0.047620365573797556,0.048534490494607854,0.0009141249208103001,21,21,large,higher_in_label0(control)
PLCB3,0.00046813603102630275,7.833057504149659e-05,-0.7142857142857143,-0.022433018334189852,0.0221188626648274,-0.00031415566936245,21,21,large,higher_in_label0(control)
PRKAG1,0.00046813603102630275,7.833057504149659e-05,-0.7142857142857143,-0.0067322966347201,0.0069347259050995,0.0002024292703794,21,21,large,higher_in_label0(control)
TBXA2R,0.00046813603102630275,7.833057504149659e-05,-0.7142857142857143,-0.0086348020931423,0.0058366845504638,-0.0027981175426785004,21,21,large,higher_in_label0(control)
SMC1A,0.00046813603102630275,7.833057504149659e-05,-0.7142857142857143,-0.0004044548679736,0.0002578796294546,-0.000146575238519,21,21,large,higher_in_label0(control)
CUL1,0.00046813603102630275,7.833057504149659e-05,-0.7142857142857143,-0.03361123575612181,0.033987715736312304,0.0003764799801905,21,21,large,higher_in_label0(control)
SPCS1,0.00046813603102630275,7.833057504149659e-05,0.7142857142857142,0.020251189770534653,-0.0172748220646679,0.00297636770586675,21,21,large,higher_in_label1(disease)
ATP6V0C,0.00046813603102630275,7.833057504149659e-05,0.7142857142857142,0.0035273291856925,-0.0010597642698459,0.0024675649158466,21,21,large,higher_in_label1(disease)
PARD3,0.00046813603102630275,7.833057504149659e-05,0.7142857142857142,0.0047207779033215,-0.0045884754557784,0.0001323024475431,21,21,large,higher_in_label1(disease)
PSMB3,0.00046813603102630275,7.833057504149659e-05,0.7142857142857142,0.04251898157127605,-0.0403721846923234,0.0021467968789526497,21,21,large,higher_in_label1(disease)
PSMB4,0.00046813603102630275,7.833057504149659e-05,0.7142857142857142,0.0307983241871012,-0.0244282885184291,0.0063700356686721,21,21,large,higher_in_label1(disease)
WASF1,0.00046813603102630275,7.833057504149659e-05,0.7142857142857142,0.0361076460058651,-0.0291614911013173,0.0069461549045478,21,21,large,higher_in_label1(disease)
LEO1,0.0005032357632046945,8.698392434240578e-05,0.7097505668934241,0.0050094312645445,-0.0022121918592782,0.0027972394052663,21,21,large,higher_in_label1(disease)
JAG1,0.0005032357632046945,8.698392434240578e-05,0.7097505668934241,0.0329170035298756,-0.0190165282976306,0.013900475232245,21,21,large,higher_in_label1(disease)
SPRED2,0.0005032357632046945,8.698392434240578e-05,-0.7097505668934241,-0.014509970595466102,0.0162260500968459,0.0017160795013798,21,21,large,higher_in_label0(control)
KPNB1,0.0005032357632046945,8.698392434240578e-05,0.7097505668934241,0.0373225847076869,-0.028392814662009,0.008929770045677899,21,21,large,higher_in_label1(disease)
HES5,0.0005032357632046945,8.698392434240578e-05,0.7097505668934241,0.06786214350187735,-0.06664923366386125,0.0012129098380161,21,21,large,higher_in_label1(disease)
MARK3,0.0005032357632046945,8.698392434240578e-05,-0.7097505668934241,-0.028867524238093554,0.036813013158303154,0.0079454889202096,21,21,large,higher_in_label0(control)
PSMD11,0.0005032357632046945,8.698392434240578e-05,0.7097505668934241,0.06709254928663955,-0.06469229685317815,0.0024002524334614,21,21,large,higher_in_label1(disease)
BCL2L1,0.0005032357632046945,8.698392434240578e-05,0.7097505668934241,0.03879504195683665,-0.0360693884768096,0.00272565348002705,21,21,large,higher_in_label1(disease)
RIT1,0.0005032357632046945,8.698392434240578e-05,0.7097505668934241,0.00127547899466645,-0.0004785474952267,0.00079693149943975,21,21,large,higher_in_label1(disease)
