Gene,q_value,p_value,cliffs_delta,delta_median(label1 - label0),median_label0,median_label1,n_label0,n_label1,effect_size_magnitude,direction
RHOF,0.0023132613462278377,0.0003414205775411252,0.4566441441441442,0.007316636234471525,-0.0070246132521278,0.000292022982343725,24,148,medium,higher_in_label1(disease)
STEAP3,0.0023132613462278377,0.0003414205775411252,0.4566441441441442,0.012522789854315024,-0.012417580215936275,0.00010520963837875,24,148,medium,higher_in_label1(disease)
RASA3,0.0023132613462278377,0.0003414205775411252,-0.4566441441441441,-0.0026646674658949774,0.0026171126699490004,-4.755479594597714e-05,24,148,medium,higher_in_label0(control)
FGF7,0.002333987244012382,0.0003472427746616685,-0.45608108108108103,-0.026381039738609377,0.025718689780272877,-0.0006623499583365,24,148,medium,higher_in_label0(control)
LRIG1,0.002333987244012382,0.0003472427746616685,-0.45608108108108103,-0.00344366257622475,0.0029264821093058,-0.00051718046691895,24,148,medium,higher_in_label0(control)
TRIM27,0.002333987244012382,0.0003472427746616685,-0.45608108108108103,-0.010231233685177624,0.009494653186937424,-0.0007365804982401999,24,148,medium,higher_in_label0(control)
MUC17,0.0023550045129034523,0.0003531577406879684,-0.45551801801801806,-0.002542697383920925,0.00348965573083265,0.000946958346911725,24,148,medium,higher_in_label0(control)
PLCB1,0.0023550045129034523,0.0003531577406879684,-0.45551801801801806,-0.01611998423748358,0.0176617784415179,0.001541794204034325,24,148,medium,higher_in_label0(control)
CDC26,0.0023550045129034523,0.0003531577406879684,-0.45551801801801806,-0.024624556934700573,0.038313554842467124,0.01368899790776655,24,148,medium,higher_in_label0(control)
IKBKG,0.0024293906312439807,0.00036527144060929625,0.4543918918918919,0.0548488682983389,-0.0533869102952855,0.0014619580030534002,24,148,medium,higher_in_label1(disease)
MGAT2,0.002464168732206553,0.0003714729501589989,0.4538288288288288,0.03746358104807233,-0.03697388557400895,0.000489695474063375,24,148,medium,higher_in_label1(disease)
FGB,0.002492906836889845,0.0003777727803337414,-0.4532657657657657,-0.03572328737713845,0.035240961526782,-0.00048232585035645,24,148,medium,higher_in_label0(control)
UBXN11,0.002492906836889845,0.0003777727803337414,-0.4532657657657657,-0.03701305884992852,0.03713340853261035,0.00012034968268183547,24,148,medium,higher_in_label0(control)
PPARD,0.0025713396856711047,0.0003906731566627369,0.45213963963963955,0.0144462704007055,-0.01365900022236205,0.0007872701783434501,24,148,medium,higher_in_label1(disease)
RNMT,0.002608028427142795,0.00039727662702333024,-0.45157657657657657,-0.005259213042002284,0.00510303534467885,-0.00015617769732343342,24,148,medium,higher_in_label0(control)
KDM3A,0.0026452096438975376,0.0004039842668462301,0.4510135135135136,0.0104780199398071,-0.011031055811473525,-0.0005530358716664249,24,148,medium,higher_in_label1(disease)
AP1B1,0.0026828893912476098,0.00041079758634730563,0.4504504504504505,0.022410223160637028,-0.022004598623489927,0.00040562453714709996,24,148,medium,higher_in_label1(disease)
NUP210,0.002714096677854105,0.0004177181153761251,0.4498873873873874,0.0379206999786236,-0.03762588532685815,0.00029481465176545,24,148,medium,higher_in_label1(disease)
FGF20,0.002714096677854105,0.0004177181153761251,-0.4498873873873874,-0.06315275622289362,0.09774318224592728,0.03459042602303365,24,148,medium,higher_in_label0(control)
VPS41,0.002745688573496162,0.00042474740363476537,-0.44932432432432434,-0.0030866453441210752,0.00293219440428155,-0.00015445093983952498,24,148,medium,higher_in_label0(control)
WDR83,0.002745688573496162,0.00042474740363476537,-0.44932432432432434,-0.009903265795697475,0.008897064087790875,-0.0010062017079066,24,148,medium,higher_in_label0(control)
PRKAA2,0.0027847371780070854,0.00043188702089849435,-0.44876126126126126,-0.03180537631477507,0.0316160363165424,-0.00018933999823267503,24,148,medium,higher_in_label0(control)
CPSF7,0.0028243073706649227,0.00043913855723835024,-0.44819819819819817,-0.00804828831150955,0.0056178851644488,-0.00243040314706075,24,148,medium,higher_in_label0(control)
CSNK1G2,0.0029536514564443713,0.000461580890588781,-0.44650900900900903,-0.008248471051694399,0.010301385635601599,0.0020529145839072,24,148,medium,higher_in_label0(control)
RNF135,0.0029536514564443713,0.000461580890588781,0.4465090090090089,0.007046146702287074,-0.005768323829160874,0.0012778228731261999,24,148,medium,higher_in_label1(disease)
MGAT4C,0.0029879324688243916,0.00046929641775537013,-0.44594594594594594,-0.0383086585936102,0.039039080356306426,0.0007304217626962252,24,148,medium,higher_in_label0(control)
PRKCB,0.0029879324688243916,0.00046929641775537013,-0.44594594594594594,-0.0351018613434198,0.036145906803997874,0.001044045460578075,24,148,medium,higher_in_label0(control)
GNAT2,0.003007594052464792,0.0004771321267130412,-0.44538288288288286,-0.003944174760743726,0.00417382327092175,0.00022964851017802498,24,148,medium,higher_in_label0(control)
LIG4,0.003007594052464792,0.0004771321267130412,-0.44538288288288286,-0.01827192032338782,0.019418508333799572,0.00114658801041175,24,148,medium,higher_in_label0(control)
POLR2A,0.003007594052464792,0.0004771321267130412,-0.44538288288288286,-0.07111811242518985,0.06976944992618053,-0.001348662499009325,24,148,medium,higher_in_label0(control)
BRAP,0.003007594052464792,0.0004771321267130412,-0.44538288288288286,-0.050138315839426524,0.050887924744076524,0.00074960890465,24,148,medium,higher_in_label0(control)
MBL2,0.003152582853648067,0.0005013776203710225,0.4436936936936937,0.0007056737771530406,-0.0007414707391748751,-3.57969620218345e-05,24,148,medium,higher_in_label1(disease)
CNTN1,0.003197051476774786,0.0005097114430217102,-0.44313063063063063,-0.03794920274163127,0.043340836348386425,0.0053916336067551494,24,148,medium,higher_in_label0(control)
