Gene,q_value,p_value,cliffs_delta,delta_median(label1 - label0),median_label0,median_label1,n_label0,n_label1,effect_size_magnitude,direction
STAP2,9.894057301351503e-07,7.0281385723885975e-09,0.7376957494407159,0.0052178266770597495,-0.00503235039164215,0.0001854762854176,24,149,large,higher_in_label1(disease)
RALGDS,1.7018082760141212e-06,1.2760204121652843e-08,-0.7248322147651007,-0.024588516950280175,0.021249678164834876,-0.0033388387854453,24,149,large,higher_in_label0(control)
HHAT,1.838109362457279e-06,1.4507571921525487e-08,0.7220357941834452,0.013727837877106073,-0.013510565846131974,0.0002172720309741,24,149,large,higher_in_label1(disease)
ABHD12,2.2596686526274544e-06,1.8726535795255147e-08,0.7164429530201342,0.013913499436512424,-0.013660293586996525,0.0002532058495159,24,149,large,higher_in_label1(disease)
ADRA2C,2.2694263664037806e-06,1.97029913421007e-08,0.715324384787472,0.003301661144888453,-0.003287453938039,1.4207206849452976e-05,24,149,large,higher_in_label1(disease)
SOX7,2.591885102993884e-06,2.352539754098632e-08,0.7114093959731544,0.025575777057320753,-0.025754240485877752,-0.000178463428557,24,149,large,higher_in_label1(disease)
EP300,3.115672915126047e-06,2.9509135739157514e-08,0.7063758389261745,0.1475990755033958,-0.1403628941737331,0.0072361813296627,24,149,large,higher_in_label1(disease)
FAM91A1,3.306384109248129e-06,3.2620206286978385e-08,0.7041387024608501,0.046730643378571794,-0.0461100954619118,0.00062054791666,24,149,large,higher_in_label1(disease)
RPS20,4.557718828616499e-06,4.8562907802938235e-08,-0.6951901565995526,-0.027014257539287302,0.02465242467154445,-0.00236183286774285,24,149,large,higher_in_label0(control)
ELL,4.557718828616499e-06,4.8562907802938235e-08,0.6951901565995526,0.031892736696977196,-0.032040851741402296,-0.00014811504442509976,24,149,large,higher_in_label1(disease)
ERBB2,5.622200520624126e-06,6.212376265883012e-08,0.6895973154362416,0.0233514382274883,-0.0176735921155787,0.0056778461119096,24,149,large,higher_in_label1(disease)
HNRNPF,5.842431388832441e-06,6.686286909082116e-08,0.6879194630872483,0.0673053986988486,-0.06420973217738225,0.0030956665214663497,24,149,large,higher_in_label1(disease)
SQSTM1,6.227678047611211e-06,7.372941650684149e-08,0.6856823266219239,0.030627060598250776,-0.017366703946228825,0.013260356652021951,24,149,large,higher_in_label1(disease)
WASL,6.643720687098391e-06,8.127677241517369e-08,0.6834451901565997,0.013716220879196848,-0.01220445451062565,0.0015117663685712,24,149,large,higher_in_label1(disease)
EGR1,7.144403847612418e-06,9.632150588116415e-08,-0.6795302013422819,-0.027716802989058754,0.030010931200095903,0.00229412821103715,24,149,large,higher_in_label0(control)
PELP1,7.144403847612418e-06,9.632150588116415e-08,-0.6795302013422819,-0.016003262470787455,0.015909549464445776,-9.37130063416789e-05,24,149,large,higher_in_label0(control)
PRKACA,7.144403847612418e-06,9.632150588116415e-08,0.6795302013422819,0.1683651021510115,-0.12673626666021845,0.04162883549079305,24,149,large,higher_in_label1(disease)
TUFM,7.144403847612418e-06,9.867961115486765e-08,0.6789709172259508,0.0168050949004996,-0.0163851481032901,0.0004199467972095,24,149,large,higher_in_label1(disease)
NTF3,8.027601899809494e-06,1.1404643582996913e-07,0.6756152125279642,0.0944722256117457,-0.0943694030427448,0.0001028225690009,24,149,large,higher_in_label1(disease)
SOX17,8.195453868836745e-06,1.1966526959232816e-07,-0.674496644295302,-0.0020863371287976017,0.0020875633672008996,1.226238403297889e-06,24,149,large,higher_in_label0(control)
AXIN1,8.765646071928253e-06,1.3171748151946232e-07,0.6722595078299776,0.09382794465500853,-0.08255920132574693,0.0112687433292616,24,149,large,higher_in_label1(disease)
PTPN6,8.765646071928253e-06,1.3490931207782237e-07,0.6717002237136465,0.04197686107635117,-0.04052355412667327,0.0014533069496779,24,149,large,higher_in_label1(disease)
NOX3,9.854322439221816e-06,1.556905929361148e-07,-0.6683445190156599,-0.00116663283395085,0.00084594366074885,-0.000320689173202,24,149,large,higher_in_label0(control)
TMPRSS2,9.854322439221816e-06,1.5944247040571998e-07,0.667785234899329,0.0427030196593785,-0.0425520780034174,0.0001509416559611,24,149,large,higher_in_label1(disease)
ADH1A,1.0330885010211128e-05,1.7123013829079218e-07,-0.6661073825503356,-0.006966431571692374,0.0039005860836372748,-0.0030658454880551,24,149,large,higher_in_label0(control)
PPARG,1.1094462189533586e-05,1.8826435443959913e-07,0.6638702460850112,0.00986922689576666,-0.009936707334356025,-6.748043858936412e-05,24,149,large,higher_in_label1(disease)
RPS4Y1,1.1101935647962587e-05,1.9277236326375449e-07,-0.6633109619686801,-0.026121358395381225,0.024935511756460527,-0.0011858466389207,24,149,large,higher_in_label0(control)
RPTOR,1.1652528355642454e-05,2.0693124546326376e-07,-0.6616331096196868,-0.0083668251519086,0.0076191949053671,-0.0007476302465415,24,149,large,higher_in_label0(control)
SLITRK3,1.1949648315806957e-05,2.169233711630308e-07,-0.6605145413870246,-0.0029771028899953,0.0017642258419493999,-0.0012128770480459,24,149,large,higher_in_label0(control)
TRIM25,1.2550892945912003e-05,2.32790832067034e-07,0.6588366890380313,0.08424300370337426,-0.0704366259080474,0.013806377795326851,24,149,large,higher_in_label1(disease)
XIAP,1.5173003782614762e-05,2.874128577606585e-07,-0.6538031319910514,-0.03838146299163597,0.028157729513220077,-0.0102237334784159,24,149,large,higher_in_label0(control)
CCND1,1.5214136147582507e-05,2.941960028538054e-07,0.6532438478747205,0.07458616803976835,-0.07029961842601595,0.0042865496137524,24,149,large,higher_in_label1(disease)
PSMA6,1.5988820328985777e-05,3.154857997037446e-07,-0.6515659955257271,-0.06743153323149326,0.04803388276992615,-0.0193976504615671,24,149,large,higher_in_label0(control)
FLRT1,2.1669654973541253e-05,4.361295989149976e-07,0.6437360178970917,0.0200792230723778,-0.0013150531612193,0.0187641699111585,24,149,large,higher_in_label1(disease)
ADH1C,2.18326973815931e-05,4.566428418407396e-07,0.6426174496644295,0.032333004430645254,-0.02049452760900285,0.0118384768216424,24,149,large,higher_in_label1(disease)
MYH9,2.18326973815931e-05,4.566428418407396e-07,0.6426174496644295,0.042418712608400105,-0.041717018549977405,0.0007016940584227,24,149,large,higher_in_label1(disease)
RND1,2.515347648573545e-05,5.360251500511896e-07,0.638702460850112,0.0017770195511851502,-0.00157895144664605,0.0001980681045391,24,149,large,higher_in_label1(disease)
ANO1,2.597253965068634e-05,5.739787768107478e-07,0.6370246085011186,0.05677583484945565,-0.05526173913733015,0.0015140957121255,24,149,large,higher_in_label1(disease)
CBX8,2.597253965068634e-05,5.739787768107478e-07,0.6370246085011186,0.002150691472651305,-0.00215236075954865,-1.669286897344925e-06,24,149,large,higher_in_label1(disease)
VPS18,2.794656206236749e-05,6.286322168725126e-07,0.6347874720357942,0.01446259454103565,-0.01431231303255365,0.000150281508482,24,149,large,higher_in_label1(disease)
BIRC3,3.0070901539891367e-05,6.882842499264796e-07,-0.6325503355704698,-0.015350813661411307,0.0153641813920226,1.3367730611292537e-05,24,149,large,higher_in_label0(control)
SNAI1,3.0237437412384808e-05,7.040287321747054e-07,-0.6319910514541387,-0.0020985692798174693,0.00210179699365,3.2277138325307303e-06,24,149,large,higher_in_label0(control)
E2F1,3.5606940510979404e-05,8.431004067319511e-07,0.6275167785234899,0.01566687448993405,-0.01463929569330635,0.0010275787966277,24,149,large,higher_in_label1(disease)
OPTN,3.6630879495465584e-05,8.81800966544357e-07,0.6263982102908277,0.031016991147162876,-0.020960476956447677,0.0100565141907152,24,149,large,higher_in_label1(disease)
PSMA3,3.6765461983233045e-05,9.01787196782273e-07,0.6258389261744965,0.16156429740615966,-0.13692991142235167,0.024634385983808,24,149,large,higher_in_label1(disease)
RGS4,3.6765461983233045e-05,9.222092329768182e-07,0.6252796420581654,0.015769027743614897,-0.015661505267322698,0.0001075224762922,24,149,large,higher_in_label1(disease)
SOCS3,3.6765461983233045e-05,9.430761755762226e-07,0.6247203579418346,0.020963280280315848,-0.020719513968078647,0.0002437663122372,24,149,large,higher_in_label1(disease)
HEYL,3.6765461983233045e-05,9.430761755762226e-07,-0.6247203579418344,-0.030788127301870374,0.023994432614424473,-0.0067936946874459,24,149,large,higher_in_label0(control)
IL18,4.2324899542444896e-05,1.1271816985881124e-06,0.6202460850111857,0.0010112605409112502,-0.0005614290310066501,0.0004498315099046,24,149,large,higher_in_label1(disease)
RDH16,4.2324899542444896e-05,1.1271816985881124e-06,-0.6202460850111857,-0.010702475149994648,0.010189727041128398,-0.00051274810886625,24,149,large,higher_in_label0(control)
HUS1,4.2324899542444896e-05,1.1524933182433694e-06,0.6196868008948546,0.02950031184419115,-0.03030456211308505,-0.0008042502688939,24,149,large,higher_in_label1(disease)
MTA2,4.2324899542444896e-05,1.1524933182433694e-06,0.6196868008948546,0.024450113587689577,-0.024147237231297275,0.0003028763563923,24,149,large,higher_in_label1(disease)
EPSTI1,4.361257154285178e-05,1.204767169692038e-06,0.6185682326621924,0.000671583511985888,-0.000597158949906425,7.442456207946306e-05,24,149,large,higher_in_label1(disease)
CBX2,4.5950240433392304e-05,1.2874771392150171e-06,-0.6168903803131991,-0.0027974460627226945,0.002797983547742625,5.374850199304907e-07,24,149,large,higher_in_label0(control)
GALNT1,4.815592602365748e-05,1.3756347761180505e-06,-0.6152125279642058,-0.0097018932133477,0.0104458771803873,0.0007439839670396,24,149,large,higher_in_label0(control)
EGFR,4.815592602365748e-05,1.4062898680941806e-06,-0.6146532438478747,-0.03403403853483265,0.032298849073811406,-0.00173518946102125,24,149,large,higher_in_label0(control)
MTR,4.815592602365748e-05,1.4062898680941806e-06,0.6146532438478747,0.029690177522747403,-0.0304354372027774,-0.00074525968003,24,149,large,higher_in_label1(disease)
SLC1A5,5.18831282634473e-05,1.5356095579157646e-06,0.6124161073825503,0.01804766568147335,-0.018175149310545702,-0.00012748362907235,24,149,large,higher_in_label1(disease)
ATP6V1D,5.2336551700327616e-05,1.569683476410773e-06,0.6118568232662192,0.0013096111875744,-0.0005952659107110999,0.0007143452768633,24,149,large,higher_in_label1(disease)
SH2B2,5.2802096808417355e-05,1.6044836046756653e-06,0.611297539149888,0.00991128338754125,-0.00887646872889395,0.0010348146586473,24,149,large,higher_in_label1(disease)
EPS15,5.617289021889781e-05,1.7512463801471692e-06,0.6090604026845639,0.07730159237876529,-0.08355092391023043,-0.00624933153146515,24,149,large,higher_in_label1(disease)
DERL1,5.617289021889781e-05,1.7512463801471692e-06,0.6090604026845639,0.07387556206124414,-0.07418713842668967,-0.0003115763654455337,24,149,large,higher_in_label1(disease)
LIMK1,6.460612939096016e-05,2.0396568079229727e-06,0.6051454138702461,0.012627512944643093,-0.012484628109297801,0.00014288483534529242,24,149,large,higher_in_label1(disease)
RHOB,6.72673521466028e-05,2.1767651444441314e-06,-0.6034675615212528,-0.06295229129002873,0.06182294570805453,-0.0011293455819742,24,149,large,higher_in_label0(control)
UBAP1,6.72673521466028e-05,2.1767651444441314e-06,-0.6034675615212528,-0.0349311685382396,0.0240905422664311,-0.0108406262718085,24,149,large,higher_in_label0(control)
DNMT3B,7.475320221120752e-05,2.4780067031339507e-06,0.6001118568232662,0.0039406533323625755,-0.002066616880149575,0.001874036452213,24,149,large,higher_in_label1(disease)
ATP2A2,7.475320221120752e-05,2.4780067031339507e-06,-0.6001118568232662,-0.0063952096863933005,0.0048462172529725005,-0.0015489924334208,24,149,large,higher_in_label0(control)
TUBA1B,7.54820555401089e-05,2.531955296333566e-06,-0.5995525727069351,-0.030405609900968696,0.0366865856341658,0.0062809757331971,24,149,large,higher_in_label0(control)
RPA3,7.622714894241682e-05,2.587030311384312e-06,-0.598993288590604,-0.034953394728499794,0.0353197212857532,0.0003663265572534,24,149,large,higher_in_label0(control)
TSG101,8.210887229745312e-05,2.8190496802992985e-06,-0.5967561521252797,-0.0870370234120413,0.052038490238560796,-0.0349985331734805,24,149,large,higher_in_label0(control)
MPP7,8.842982119729119e-05,3.0709645877512334e-06,-0.5945190156599552,-0.025194988621433947,0.023739048534065048,-0.0014559400873689,24,149,large,higher_in_label0(control)
MAPK12,9.522136170252571e-05,3.344396681738274e-06,-0.5922818791946309,-0.03747098562769345,0.03727042193810445,-0.000200563689589,24,149,large,higher_in_label0(control)
NGF,9.618834665891294e-05,3.4163185474752027e-06,-0.5917225950782998,-0.05492510998436495,0.0492093856386686,-0.00571572434569635,24,149,large,higher_in_label0(control)
VPS33A,0.00010578046254837468,3.79874589262119e-06,-0.5889261744966443,-0.0091645113755815,0.0087307685761792,-0.0004337427994023,24,149,large,higher_in_label0(control)
FGF4,0.00011876573846803075,4.3119368346719925e-06,0.5855704697986577,0.008796766187091125,-0.0015440031552993749,0.00725276303179175,24,149,large,higher_in_label1(disease)
CPNE8,0.00012514205739396175,4.592822153764184e-06,0.5838926174496644,0.03049510639060095,-0.03098914967269555,-0.0004940432820946001,24,149,large,higher_in_label1(disease)
NR1H3,0.00013046599574066385,4.8911876856207845e-06,-0.5822147651006712,-0.0135249381267401,0.0083877211360624,-0.0051372169906777,24,149,large,higher_in_label0(control)
F11R,0.00013046599574066385,4.8911876856207845e-06,-0.5822147651006712,-0.03822994067783781,0.03814437763211673,-8.556304572108014e-05,24,149,large,higher_in_label0(control)
GATAD2A,0.0001332392084818441,5.100316978192137e-06,0.5810961968680088,0.014120663788900431,-0.01421560124869155,-9.493745979111783e-05,24,149,large,higher_in_label1(disease)
MAF1,0.0001332392084818441,5.100316978192137e-06,0.5810961968680088,0.016366783634357035,-0.01638625260056705,-1.946896621001517e-05,24,149,large,higher_in_label1(disease)
ATP6V1E1,0.00013466571339154014,5.20806626376122e-06,-0.5805369127516778,-0.001581521497361725,0.000886486764635175,-0.00069503473272655,24,149,large,higher_in_label0(control)
PPP2CB,0.0001419180312394392,5.544548181809187e-06,-0.5788590604026846,-0.07519369108161464,0.07175169506776048,-0.00344199601385415,24,149,large,higher_in_label0(control)
ANO6,0.00014955121082375192,5.901784168261717e-06,-0.5771812080536913,-0.0166750201094621,0.0162048377058503,-0.0004701824036118,24,149,large,higher_in_label0(control)
PTGFR,0.00015283668119795086,6.15206846179597e-06,-0.5760626398210291,-0.010493543339192075,0.0104340807930462,-5.9462546145874436e-05,24,149,large,higher_in_label0(control)
VIM,0.00015283668119795086,6.15206846179597e-06,0.5760626398210291,0.014764156857054277,-0.014374659015322326,0.00038949784173195,24,149,large,higher_in_label1(disease)
CSNK1G2,0.0001530387006170304,6.2809885020407115e-06,-0.575503355704698,-0.0013437845429087251,0.000262649100346475,-0.00108113544256225,24,149,large,higher_in_label0(control)
KAT2A,0.0001530387006170304,6.2809885020407115e-06,0.575503355704698,0.10682968571754756,-0.10155323624824125,0.0052764494693062994,24,149,large,higher_in_label1(disease)
SLC38A9,0.000163108118628889,6.822991544854867e-06,-0.5732662192393736,-0.026301580625125522,0.024803252066630872,-0.00149832855849465,24,149,large,higher_in_label0(control)
PHC2,0.000163108118628889,6.822991544854867e-06,-0.5732662192393736,-0.008053487615735985,0.00806737104967735,1.388343394136416e-05,24,149,large,higher_in_label0(control)
FOSB,0.000177463932087235,7.563577216030537e-06,-0.5704697986577181,-0.01664057729012395,0.01283312951047345,-0.0038074477796505,24,149,large,higher_in_label0(control)
PRKX,0.000177463932087235,7.563577216030537e-06,0.5704697986577181,0.054566137313338904,-0.050804892306679006,0.0037612450066599,24,149,large,higher_in_label1(disease)
IFNA1,0.00018154562861152248,7.88082839276538e-06,-0.5693512304250559,-0.0020820950301725246,-9.794817478175528e-06,-0.0020918898476507,24,149,large,higher_in_label0(control)
ATP6V1G1,0.00018154562861152248,7.88082839276538e-06,0.5693512304250559,0.0017839509370122,-0.0012247757351792998,0.0005591752018329001,24,149,large,higher_in_label1(disease)
PRKAG3,0.00018363934911602088,8.0441861688549e-06,0.5687919463087248,0.019382846031642482,-0.01933125626957525,5.158976206723448e-05,24,149,large,higher_in_label1(disease)
AKR1C3,0.00018576885182044735,8.210777981014247e-06,-0.5682326621923937,-0.017905431316843048,0.016946923944765248,-0.0009585073720778,24,149,large,higher_in_label0(control)
PLXND1,0.00020394017069799497,9.094411716208931e-06,-0.5654362416107382,-0.014965965573202573,0.015101982348317274,0.0001360167751147,24,149,large,higher_in_label0(control)
SOCS6,0.00020872919405000816,9.472714015687031e-06,0.5643176733780761,0.0449351541436231,-0.04487024121312555,6.49129304975495e-05,24,149,large,higher_in_label1(disease)
NMT2,0.00020872919405000816,9.472714015687031e-06,0.5643176733780761,0.014442033268992526,-0.013593198602573025,0.0008488346664195,24,149,large,higher_in_label1(disease)
RHOG,0.00021552154572439743,9.866021824794832e-06,0.5631991051454139,0.0193860982228179,-0.01441414131914405,0.00497195690367385,24,149,large,higher_in_label1(disease)
MGAT2,0.00022977642983556756,1.0699928461166918e-05,-0.5609619686800895,-0.005676657446753938,0.005704948812828275,2.829136607433622e-05,24,149,large,higher_in_label0(control)
RNF2,0.00022977642983556756,1.0699928461166918e-05,-0.5609619686800895,-0.007277961684315725,0.007298601632132225,2.06399478165e-05,24,149,large,higher_in_label0(control)
PIK3R3,0.00023250383723595733,1.091868848898142e-05,0.5604026845637584,0.07560280713311927,-0.07487935591067367,0.0007234512224456,24,149,large,higher_in_label1(disease)
RBBP7,0.00023333144958604494,1.1141714838165524e-05,-0.5598434004474273,-0.03184716443804325,0.03414639593936865,0.0022992315013254,24,149,large,higher_in_label0(control)
TGFBR1,0.00023333144958604494,1.1141714838165524e-05,0.5598434004474273,0.029435353027117576,-0.029908530857388375,-0.0004731778302708,24,149,large,higher_in_label1(disease)
KPNA1,0.0002361415143596773,1.136908632670901e-05,0.5592841163310962,0.0363298661426964,-0.0260065632263203,0.010323302916376101,24,149,large,higher_in_label1(disease)
PHC1,0.00025904435872806407,1.257397637077817e-05,-0.5564876957494407,-0.0022068544487377456,0.00223678273586615,2.992828712840403e-05,24,149,large,higher_in_label0(control)
TNKS2,0.00026216992757982017,1.2829151941553949e-05,0.5559284116331096,0.021697788676167673,-0.020616032745468475,0.0010817559306992,24,149,large,higher_in_label1(disease)
SPRY2,0.00026645713502105895,1.3354402583928369e-05,-0.5548098434004474,-0.06236273019131149,0.0664737167045387,0.0041109865132272,24,149,large,higher_in_label0(control)
ADRA2A,0.00026645713502105895,1.3354402583928369e-05,-0.5548098434004474,-0.024299585477595483,0.024203989502690225,-9.55959749052578e-05,24,149,large,higher_in_label0(control)
ATN1,0.00026645713502105895,1.3354402583928369e-05,0.5548098434004474,0.011977208690043586,-0.011986039746534598,-8.831056491011908e-06,24,149,large,higher_in_label1(disease)
GRB2,0.00027517912708249905,1.3900129544814474e-05,-0.5536912751677852,-0.0249050288493038,0.0216206984460335,-0.0032843304032703,24,149,large,higher_in_label0(control)
IL10RA,0.0002764185913349858,1.4180906422078989e-05,-0.5531319910514542,-0.026409611281403574,0.023807733141488825,-0.00260187813991475,24,149,large,higher_in_label0(control)
APBB1IP,0.0002764185913349858,1.4180906422078989e-05,-0.5531319910514542,-0.0406726154046018,0.0376726586725036,-0.0029999567320982,24,149,large,higher_in_label0(control)
CTNNA1,0.0002970978923427878,1.5359046526008367e-05,-0.5508948545861297,-0.019639387853873976,0.019512449791771677,-0.0001269380621023,24,149,large,higher_in_label0(control)
UCHL5,0.00030077513268458026,1.5667844322953666e-05,-0.5503355704697986,-0.029281188372480924,0.027643238131298424,-0.0016379502411825,24,149,large,higher_in_label0(control)
AATF,0.0003045097343118923,1.598255511581755e-05,-0.5497762863534675,-0.015934689075498398,0.014582432977702849,-0.00135225609779555,24,149,large,higher_in_label0(control)
ARL13B,0.0003144835007411564,1.6630145658766754e-05,0.5486577181208054,0.0137266002581631,-0.0129590735346626,0.0007675267235005,24,149,large,higher_in_label1(disease)
CFTR,0.00031840639048235237,1.6963244954663602e-05,-0.5480984340044743,-0.0013224869200807,0.0010208153151376,-0.0003016716049431,24,149,large,higher_in_label0(control)
UBE2C,0.00032238994606777275,1.7302696395113296e-05,-0.5475391498881432,-0.0062646664760281,0.0052440859398601,-0.001020580536168,24,149,large,higher_in_label0(control)
CDC42EP1,0.00034385906202071014,1.8726341972714286e-05,0.5453020134228188,0.01919791596547185,-0.0077060552042364505,0.0114918607612354,24,149,large,higher_in_label1(disease)
GNA11,0.00034385906202071014,1.8726341972714286e-05,0.5453020134228188,0.0160138267971103,-0.015007569369298701,0.0010062574278116,24,149,large,higher_in_label1(disease)
RRAS2,0.00034818454539522933,1.9099310106525997e-05,0.5447427293064877,0.00311240084410805,-0.00267262266630545,0.0004397781778026,24,149,large,higher_in_label1(disease)
CCL16,0.0003525761752438363,1.9479346698554493e-05,0.5441834451901566,0.003906836902685,-0.002391244095936,0.001515592806749,24,149,large,higher_in_label1(disease)
TUBA1C,0.0003570348174749521,1.986657824150286e-05,-0.5436241610738255,-0.06455548490132734,0.06310565459236775,-0.0014498303089596,24,149,large,higher_in_label0(control)
WDR35,0.0003590329502829522,2.0261133342723823e-05,0.5430648769574944,0.000603359826867106,-0.0005854996267093,1.7860200157805994e-05,24,149,large,higher_in_label1(disease)
IRS4,0.0003590329502829522,2.0261133342723823e-05,0.5430648769574944,0.0012699065830121502,0.00020353447897875,0.0014734410619909,24,149,large,higher_in_label1(disease)
RGSL1,0.0003636139148995633,2.066314275672341e-05,0.5425055928411633,0.0009878193404690894,-0.00102981297128795,-4.1993630818860665e-05,24,149,large,higher_in_label1(disease)
DPM3,0.0003682642874861664,2.107273941811134e-05,-0.5419463087248322,-0.00561748726137915,0.00506774877107005,-0.0005497384903091,24,149,large,higher_in_label0(control)
GPS2,0.00038524411720469595,2.2348415638946448e-05,0.5402684563758389,0.03948047242418045,-0.0218606642551478,0.01761980816903265,24,149,large,higher_in_label1(disease)
RDH14,0.00038524411720469595,2.2348415638946448e-05,0.5402684563758389,0.05258417180571648,-0.05249591954238914,8.825226332733908e-05,24,149,large,higher_in_label1(disease)
GLI2,0.00038757845333072823,2.2789735416842347e-05,0.5397091722595078,0.036236671303237496,-0.035754387786107095,0.0004822835171304,24,149,large,higher_in_label1(disease)
MAPKAP1,0.00038757845333072823,2.2789735416842347e-05,-0.5397091722595078,-0.020281998761763977,0.02217540321056838,0.0018934044488044,24,149,large,higher_in_label0(control)
WNT8B,0.0004082104889210941,2.4163998949551743e-05,-0.5380313199105146,-0.0022233333917812083,-2.972129988379179e-05,-0.002253054691665,24,149,large,higher_in_label0(control)
HTR5A,0.0004134842263923385,2.46393520857313e-05,-0.5374720357941835,-0.0003523721914259649,0.0001761019690770649,-0.0001762702223489,24,149,large,higher_in_label0(control)
PPP2R1B,0.0004215140718482624,2.561687729464578e-05,0.5363534675615214,0.07259698918570415,-0.07583023725757385,-0.0032332480718697,24,149,large,higher_in_label1(disease)
EPHA2,0.0004215140718482624,2.561687729464578e-05,-0.5363534675615212,-0.01732015710174865,0.0137623124144315,-0.00355784468731715,24,149,large,higher_in_label0(control)
CDC25C,0.0004215140718482624,2.561687729464578e-05,-0.5363534675615212,-0.0171476059507772,0.0172512469539261,0.0001036410031489,24,149,large,higher_in_label0(control)
DDOST,0.0004215698823043662,2.611936524143074e-05,0.5357941834451903,0.019388493029732532,-0.019468127913259373,-7.963488352684169e-05,24,149,large,higher_in_label1(disease)
PRKCSH,0.0004215698823043662,2.611936524143074e-05,0.5357941834451903,0.08995902241705571,-0.09141195041566971,-0.001452927998614,24,149,large,higher_in_label1(disease)
CBX4,0.0004215698823043662,2.611936524143074e-05,-0.5357941834451901,-0.01178233594111053,0.0117851830360562,2.8470949456714066e-06,24,149,large,higher_in_label0(control)
KLF16,0.00044399016795209907,2.768368055897066e-05,0.5341163310961969,0.00322897718986615,-0.00297067282441525,0.0002583043654509,24,149,large,higher_in_label1(disease)
GRAP2,0.0004498188949619752,2.8224626795167346e-05,0.5335570469798658,0.0008859809964471776,-0.00088270752336405,3.2734730831276296e-06,24,149,large,higher_in_label1(disease)
GREM2,0.0004828944823180885,3.0490575047708827e-05,0.5313199105145414,0.003699290189963125,-0.002767057474179825,0.0009322327157833,24,149,large,higher_in_label1(disease)
PHLPP1,0.0005182694533390422,3.292872217347506e-05,-0.529082774049217,-0.002892872693277785,0.0028892585041114752,-3.6141891663098658e-06,24,149,large,higher_in_label0(control)
DOK1,0.0005218265618669396,3.3566586260580565e-05,0.5285234899328859,0.01864438318918955,-0.01892060028793625,-0.0002762170987467,24,149,large,higher_in_label1(disease)
MYO9A,0.0005218265618669396,3.3566586260580565e-05,-0.5285234899328859,-0.0058995610619247,0.0036677653369101,-0.0022317957250146,24,149,large,higher_in_label0(control)
SPRED1,0.000542693421789596,3.5551344915971956e-05,-0.5268456375838926,-0.00685791049330065,0.0045932547698487505,-0.0022646557234519,24,149,large,higher_in_label0(control)
MDK,0.000542693421789596,3.5551344915971956e-05,0.5268456375838926,0.0726333672709734,-0.07296587760227485,-0.00033251033130145,24,149,large,higher_in_label1(disease)
PSMD12,0.000542693421789596,3.5551344915971956e-05,0.5268456375838926,0.12422096064450751,-0.12593741097777225,-0.00171645033326475,24,149,large,higher_in_label1(disease)
MAP1LC3B,0.0005604523896358547,3.693589150323115e-05,-0.5257270693512304,-0.05305620142808618,0.04663761903698918,-0.006418582391096999,24,149,large,higher_in_label0(control)
ANAPC11,0.0005898950074702445,3.910906126874549e-05,0.524049217002237,0.0031338569235077,-0.00296287673023755,0.00017098019327014999,24,149,large,higher_in_label1(disease)
PAK3,0.000594148967197896,3.9860033316354505e-05,-0.5234899328859061,-0.0237858268083718,0.0234699002641399,-0.0003159265442319,24,149,large,higher_in_label0(control)
CDC23,0.000594148967197896,3.9860033316354505e-05,0.523489932885906,0.014152492996973074,-0.004131235852566825,0.01002125714440625,24,149,large,higher_in_label1(disease)
PSMD13,0.0006020054495552743,4.0624677140470366e-05,0.5229306487695748,0.0248445140061013,-0.015476162440019401,0.0093683515660819,24,149,large,higher_in_label1(disease)
JUP,0.0006099754434442326,4.140322662683821e-05,0.5223713646532437,0.0584835678195989,-0.0549479246319566,0.0035356431876423,24,149,large,higher_in_label1(disease)
IFNB1,0.0006180604606481311,4.2195919373372806e-05,-0.5218120805369127,-0.012064629247406833,-2.7338978727967173e-05,-0.0120919682261348,24,149,large,higher_in_label0(control)
DGKE,0.0006382287341245736,4.382470392173474e-05,-0.5206935123042505,-0.001033078470187485,0.0010068216585579,-2.625681162958512e-05,24,149,large,higher_in_label0(control)
KDM3A,0.0006393881851637868,4.466128996605773e-05,0.5201342281879195,0.015251053793314519,-0.0152243870018881,2.666679142641933e-05,24,149,large,higher_in_label1(disease)
DOCK8,0.0006393881851637868,4.466128996605773e-05,-0.5201342281879195,-0.00030570269087718015,0.00024361195893425,-6.209073194293016e-05,24,149,large,higher_in_label0(control)
TRADD,0.0006393881851637868,4.466128996605773e-05,0.5201342281879195,0.01031800023376175,-0.00597577230668145,0.0043422279270803,24,149,large,higher_in_label1(disease)
HTR6,0.0006565765943730563,4.638011459857027e-05,-0.5190156599552573,-0.003550210559075475,0.002701252906783575,-0.0008489576522919,24,149,large,higher_in_label0(control)
APH1A,0.0006565765943730563,4.638011459857027e-05,0.5190156599552573,0.06123040545533255,-0.0424837597049157,0.01874664575041685,24,149,large,higher_in_label1(disease)
PGK1,0.0006653561976663284,4.726287118387494e-05,0.5184563758389262,0.01596323766672695,-0.01317446536672545,0.0027887723000015003,24,149,large,higher_in_label1(disease)
ATP6AP1,0.0007133806577468401,5.095576126763143e-05,0.5162192393736018,0.0039022576157653,-0.00043494569768810006,0.0034673119180772,24,149,large,higher_in_label1(disease)
SEC11A,0.0007228976829521488,5.192082805733665e-05,0.5156599552572707,0.0265525300009862,-0.0273090537900634,-0.0007565237890772,24,149,large,higher_in_label1(disease)
FAM135A,0.0007604910922469245,5.492102205256005e-05,0.5139821029082774,0.00206101080557975,-0.00182575601436145,0.0002352547912183,24,149,large,higher_in_label1(disease)
